,perturbation,E2F_target_genes,DNA_damage_response,MAPK_pathway,PI3K_AKT_pathway,n_genes,KO_MYC,KO_TP53,HIGH_CDKN1A,KO_BRCA1,KO_KRAS,KO_PTEN,_scvi_batch,_scvi_labels,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,score_E2F_targets,score_p53_targets,score_DNA_damage,score_MAPK_ERK,score_PI3K_AKT
85,TP53,0.2885937623392522,0.0348885651103609,0.9876368577640354,0.3588690026638448,321.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3646678818596736,0.2630379220713741,-0.10920848846435538,-0.825911087685443,-0.10634821483067092
86,KRAS,0.105593930564008,0.7876144184440432,0.4256352245246882,0.2788756207251958,322.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11557535595364055,0.4887579876443613,-0.12048825158013243,0.5293116508646216,-0.14846857615879605
87,MYC,0.7291882592006403,0.1026445484649049,0.966761120489928,0.0249851758082702,291.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3831608242458766,-0.40917335593182114,-0.5073522002608688,0.43996618149128364,-0.0731818880353654
88,KRAS,0.330284477203701,0.0998940280306737,0.9266579157784128,0.7225477930996288,328.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20387191066035526,0.5360645874686862,-0.3190937607376665,0.0229488109020477,0.4319724764142716
89,MYC,0.5766544313967613,0.624187961643005,0.0344590601276455,0.3154318232774182,317.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14482082790798612,0.4353619782820992,0.09208919383861391,-0.29875203396411654,0.41315171377999427
90,TP53,0.9327345589708858,0.580409473516363,0.7596921034101812,0.4832906269684197,294.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3382168981764051,0.2559857244076935,-0.16633853205928095,-0.2808448608885421,0.22945458548409592
91,PTEN,0.953491151991608,0.1476603445160078,0.4588723636279928,0.0101604879988189,313.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5705617056952581,-0.1060476842133895,0.07442793669524006,0.09078313949260308,-0.45497585024152465
92,TP53,0.1844661034886007,0.4319443827168272,0.7287399002435202,0.0425612542652216,317.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09594270211678957,0.09342208530591867,0.44037096941912623,-0.40095165333849336,-0.13489140101841524
93,KRAS,0.965962968252862,0.0693437776000011,0.7590747601078449,0.4538684163184092,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8987408178823966,0.26164865079133404,-0.08749253308331517,0.3193159671539956,0.171455192565918
94,BRCA1,0.2243603894368239,0.4362653198375898,0.0282207804670265,0.5519366174775038,317.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43563291761610246,0.152212499535602,0.14842816812020754,0.16876466629352982,-0.7294069153921945
95,non-targeting,0.2718318792509006,0.7319452322143802,0.0493974281983757,0.3761228432265562,310.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11281842832212097,-0.6042853645656421,0.6822445763481988,-0.17870827735738537,0.15108942304338746
96,non-targeting,0.108137170145346,0.7319713335580041,0.5824211030214366,0.3698075596020358,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4933578985708731,-0.20122217924698527,0.43614140263310186,0.05481880066242617,0.2679723467145647
97,TP53,0.3850876102190977,0.3280516430671696,0.6711976343559384,0.6698906755917206,300.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2044466513174552,0.2062817117442255,0.07898084852430554,0.4343692901286673,0.8937358311244419
98,TP53,0.0029977884723061,0.3962422808774005,0.6131243527626529,0.7842641624870921,317.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23650338208233856,-0.24787967101387354,0.1343462414211698,0.29949960099889883,0.23826451982770647
99,BRCA1,0.4963927330480365,0.6982995222159007,0.3823332302449164,0.040819291874636,326.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12818452340585207,0.30532334369161873,-0.13082716906512237,-0.034883781189614105,-0.29838820866176063
100,BRCA1,0.6525854380806038,0.010157123698171,0.7852352539676279,0.373368005577154,292.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25784334606594506,-0.15947532653808594,-0.06115438673231344,0.47194710589469757,-0.2601624625069754
101,TP53,0.2386668477712138,0.1624746849311786,0.7385951853251266,0.9316922414008392,325.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15737621166087945,0.4223087310791016,-0.13293372966625072,0.03873556015339297,0.09127205439976271
102,PTEN,0.6763637686283357,0.3704748326842386,0.9781010600326344,0.8317343037535863,317.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4789474769874855,-0.3169662724370541,0.48571695398401316,-0.14751246837859466,0.25378913879394527
103,BRCA1,0.4484490764250503,0.5280426166588347,0.7272366512836871,0.9278043250759784,322.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08378976892541945,0.24744645823603095,-0.34943177258526825,-0.15502006855416806,-0.3564475331987653
104,TP53,0.9015464574745038,0.2831505718186042,0.712742190125111,0.2662451384194094,303.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11578802179407188,-0.3823560258616572,-0.12409721657081874,-0.11295235613559163,-0.8426996231079101
105,TP53,0.7073500063391938,0.4293362156092167,0.925120883160632,0.4704340570331777,333.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1308891013816551,0.15723887733791186,-0.561668367739077,-0.09530612458574006,0.7557149887084962
106,TP53,0.1087670811521318,0.2265821526847569,0.3948726840678466,0.0697660541664392,317.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4831708943402324,-0.5877729332965353,0.10705564993399164,0.05458464318133416,-0.7654629434858049
107,non-targeting,0.7882959735618394,0.2683218242179783,0.5140070802523566,0.9392919367294024,322.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3788702788176359,0.7805856455927311,0.09647579899540659,0.4163801558474278,-0.17760914393833693
108,KRAS,0.5285761770313442,0.1084252525612816,0.3201401674850964,0.015362652091306,311.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09360044973867909,-0.2114392446435016,-0.770086669921875,-0.15777464927510998,0.5085047040666852
109,MYC,0.4270753737749921,0.4327568869565161,0.4736979263011438,0.4338381575221208,305.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.288722974282724,-0.18422407896622373,-0.5809964462562844,0.4464821714036009,0.04657908848353798
110,TP53,0.8672827242954265,0.8047003634505109,0.4191904675956042,0.2373589519044882,323.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03678826226128473,-0.17615179808243453,-0.3339211357964411,0.295465599222386,-0.5560711451939173
111,TP53,0.3965418457055121,0.3796125448194422,0.6748184599935548,0.643617562591973,297.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48718735376993827,-0.28704257633375074,-0.9844604068332248,0.04594519594882396,-0.0645950317382813
112,MYC,0.9179726430584324,0.2637021151088432,0.3602276955625377,0.1085524347122668,296.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7768055668583623,-0.27163501407789137,-0.1987169301068341,-0.2541658360907373,0.3092852728707449
113,KRAS,0.0973868441642583,0.4987252875791363,0.0513493086331969,0.6226240372596468,297.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08335891299777565,0.03879005597985308,0.2304579840766059,0.285364930173184,-0.023632349286760723
114,BRCA1,0.8074972010545367,0.4677066492548027,0.9814661542140308,0.0693269537489905,338.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16971634052417905,0.94510266677193,-0.10650839275783963,0.25159739230541467,0.556190517970494
115,MYC,0.6128567149524007,0.1108540145242877,0.7689661073908,0.3953685694785573,332.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1498665844952618,0.4132034135901408,0.44522507279007506,0.5283684060928671,-0.5904116358075823
116,PTEN,0.7789228331674228,0.7741075120658812,0.1659730281735449,0.9101497470204428,345.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03194018469916449,-0.0447031477223272,-0.16514806394223824,0.3684984004243892,0.2908014842442104
117,MYC,0.8173494236854637,0.5290370368808426,0.4219344092979635,0.6459390318983932,331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32429913061636473,0.6267865968787152,-0.29960409800211596,0.6698417420082903,-0.13388802664620525
118,PTEN,0.741745718054133,0.9625116057463284,0.5802842796350696,0.6337256010549646,308.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07151455349392366,-0.1434132534524668,0.7494141543353046,0.05994821913698889,-0.21053630283900682
119,non-targeting,0.2698385874277077,0.7840780878874886,0.4545952532020981,0.0207662388674091,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5605269573352956,0.13518429631772233,0.27527298397488065,-0.261239802583735,-0.07118165152413503
120,TP53,0.2539158424925016,0.3075204893742279,0.4347164347603378,0.1100523412497911,313.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10101031550654649,0.3256863801375678,0.8138865435564961,-0.2202701588894458,0.37758663722446983
121,BRCA1,0.8683531126285687,0.5516770718675238,0.519231289539932,0.5736004626746217,299.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2418915254098397,-0.14560422068056855,0.22585334071406615,0.02376354298693073,0.10764391762869696
122,BRCA1,0.0101418360638693,0.8055421171196554,0.3101639846052337,0.1118383229134016,315.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058395714230007556,-0.3005962330362071,0.04714291184036812,-0.7107719948951234,-0.007911082676478776
123,BRCA1,0.90240332713576,0.662592345456527,0.8242686666007206,0.9495216090025282,315.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1514830200760453,-0.25518817072329325,-0.29637443401195385,-0.03375686077361406,-0.4157203265598841
124,TP53,0.4558976023489712,0.9756956392549642,0.8057662152956625,0.3610749361691135,314.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11489697915536379,-0.2994159449701723,0.43128378832781755,-0.18551401584706406,0.17775554656982417
125,KRAS,0.7550756157237986,0.9287465625659512,0.397472045166949,0.983208477493316,325.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6628855563976146,-0.06322963548743221,0.7867302506058307,0.34328828771063624,0.03351009913853242
126,BRCA1,0.90825077235772,0.1294196120497275,0.471458414027504,0.9369447864409696,307.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27077201560691555,0.28766265537427804,-0.08961848859433785,0.29209799259266944,0.09550394330705925
127,KRAS,0.4341165425255862,0.8830433187819781,0.6572634361521215,0.5207389100166743,334.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4977833253365975,0.11873292508332622,0.7340677614565247,0.5410261235338576,-0.0941207885742188
128,BRCA1,0.4951141674894044,0.7390755651864194,0.116840404473775,0.545974341470738,304.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44899063110351567,0.1733033304629119,0.1617117351955839,0.056534852372839284,0.37813183920724036
129,non-targeting,0.2633516212898003,0.4550541140806506,0.7041485598662819,0.6569950096620516,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6001134801793981,-0.3327551634415338,0.011014917161729532,-0.4768631793083029,-0.2432738440377371
130,KRAS,0.5096681897451478,0.5761579277093437,0.0904187342704471,0.7310761229798679,308.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6099175523828577,-0.16359447396319848,0.24017350938585058,-0.32775603963973676,-0.04511353628975989
131,KRAS,0.1343098420401213,0.1840723884095594,0.3821918014981929,0.445769104241046,310.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04330661914966738,-0.1965332362962806,0.10468326144748263,-0.5592459232249158,-0.563309097290039
132,non-targeting,0.4656240065966776,0.250261416810016,0.4373990633995239,0.80523971457884,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1718278531674986,-0.3214606409487517,0.47264982859293636,-0.22017822062715586,-0.48863207953316823
133,TP53,0.4684116299067576,0.8812424533619809,0.0424165775937867,0.3535996917190888,317.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5883908483717177,0.08071755118992008,0.4614314609103731,0.34214203611333316,-0.6168876511710031
134,BRCA1,0.1897192291055268,0.4722972327017581,0.5045483202987007,0.9048594417535532,329.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3887636043407299,0.21632691258969516,0.16903562898989066,-0.3499590670808832,-0.5610656329563686
135,PTEN,0.9622122206819544,0.1289636498012663,0.8984077156665646,0.0115610329268174,312.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26839863106056483,-0.5280028674913488,-0.3559278841371889,-0.23004830543031085,0.4274984359741212
136,MYC,0.6813823393860814,0.7164851103177226,0.1073140553991999,0.674254403562219,332.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7463166201556172,-0.0813339026077935,0.49542284365053524,-0.6378677368164063,0.3315568923950196
137,MYC,0.6666090848843361,0.966590125078976,0.8087488452543745,0.6435206402872271,334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12305954120777285,0.0808697534644085,-0.25802923485084817,0.31508744422425616,0.09103652409144813
138,KRAS,0.4935190286974331,0.6030038394235084,0.2337313189926255,0.0851953523812985,329.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28385499318440743,0.02815560879914658,-0.061132459287290164,0.262974487467015,0.026147229330880206
139,non-targeting,0.6960713263134378,0.8737005507637154,0.9619099018616976,0.0839038660694457,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05028788248697924,0.5997540764186695,-0.8490180068545871,0.11197649773131024,-0.42027142388480065
140,TP53,0.0358075658130071,0.0208543538635213,0.0100661092615322,0.1123550187995997,301.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45293127695719404,-0.015331193675165444,0.4681816878142182,0.0883137439159638,-0.28499311719621945
141,non-targeting,0.3816816305960269,0.8915471961679005,0.3482082762646025,0.2491074641035382,307.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11697964138454875,-0.1817104588384213,0.09410581941957807,0.3902152649899746,-0.010008512224469746
142,PTEN,0.0003977776691372,0.4633690138353595,0.0554316754222368,0.2617889817300591,302.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46006647745768237,0.20935116643490992,-0.04303388595581059,-0.07101917266845703,0.020875685555594492
143,non-targeting,0.2350167520899216,0.1622194154014173,0.4076909652593012,0.0734649534580538,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011386800695348587,0.11997187241264018,0.5854259914822051,-0.4417281272563529,-0.8981198038373674
144,PTEN,0.2505876473966846,0.4431507347898616,0.5518919257380515,0.3663041880478401,330.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49102499220106344,-0.035406465115754404,-0.1108159206531667,0.2715638505651594,-0.2693146569388254
145,PTEN,0.0481561224103137,0.2298049154211969,0.0512561004099968,0.521940546888838,316.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6251270329510723,0.39863607987113614,-0.18377523422241215,0.11321049548209983,-0.4541326114109583
146,KRAS,0.9842950661461484,0.2014763433758146,0.3025721542547427,0.9156892965316816,324.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22606623261063175,0.10337278117304272,0.5071268152307582,0.04791477690351775,-0.10714348384312222
147,MYC,0.1508873597754293,0.4194865354288547,0.2363661100244818,0.2799803247535357,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20205345153808585,-0.4366186017575471,0.043371687995062747,-0.9166353245998949,0.22140639168875564
148,non-targeting,0.567395562697597,0.3745710527795487,0.9938232256540712,0.9087321857113908,320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10160084477177378,-0.09846573705258566,-0.2347960083572953,0.10780771945385226,-0.06527421133858802
149,KRAS,0.7423142953417392,0.4420462448810207,0.8664010605044529,0.5645259032364321,319.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26932758755154085,-0.5430902854256008,-0.013337318985550572,0.5427778812164958,-0.2551347051348005
150,PTEN,0.3337802460536078,0.4054362980366381,0.4864336341114198,0.3104596081333142,329.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4520664815549498,0.07662049998407783,-0.3889460316410771,0.16066544309575503,-0.5041237149919783
151,KRAS,0.0489207069326877,0.2447999993878918,0.4869519124622022,0.7245063942974308,308.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5385854085286457,0.8601316286169964,0.01000449215924304,-0.24983460446621497,-0.1714938572474889
152,non-targeting,0.920359421665636,0.7013530055144095,0.1334220748128315,0.9269147644685226,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21914022233751074,0.19349371868631104,-0.09182735019259969,-0.2905570334576546,-0.3852195467267716
153,KRAS,0.6532693608130549,0.9107894225249896,0.479148208761732,0.3947026347235827,319.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5391352053041814,-0.25343656954558,0.19626683129204658,0.17024026830145655,-0.06530137743268694
154,TP53,0.5120715587800111,0.7875806735283134,0.1639068662395036,0.2229901112577711,317.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20365882096467192,-0.1066030004750127,-0.0713604044031213,0.09127553980401215,-0.08091077804565439
155,MYC,0.877019582988307,0.4975667084573419,0.2957116645070043,0.3087751227348224,309.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2627623452080621,-0.7265969006911568,0.006106355455186563,0.1874842014718563,0.08130073547363281
156,PTEN,0.4297102779985128,0.8635895917274303,0.4882379400089274,0.1522029097516369,314.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5468259458188658,0.034137659487517125,0.06411566557707604,0.7018265257490444,-0.6935580526079451
157,MYC,0.6389223477960362,0.6387659206562449,0.6927065965175138,0.623634222142844,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42182650389494714,-0.10614126868869955,0.418759826377586,-0.22258212312738945,0.2941049848284041
158,non-targeting,0.3415083393602677,0.2805023451636471,0.6606358021190802,0.3776702564992967,303.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120609943955033,-0.3088214127913764,-0.4950789840133101,0.2356741235611286,0.6147061211722238
159,BRCA1,0.0633075092056566,0.6375372689393952,0.6881282022182074,0.5085196096483195,312.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20734380086263005,-0.9145410371863323,0.12612977204499431,-0.7927453629514004,-0.4679039001464844
160,TP53,0.1624342512931204,0.8946985490109484,0.0335304234221839,0.6684540137399542,316.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5497647002891257,-0.03702527751093343,-0.08486406185008843,0.11469496463207496,0.6787934439522878
161,PTEN,0.7681258044702455,0.3726623286275596,0.7793953762250911,0.5464280759054976,318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07860211972837106,-0.13331412854401958,0.0545896141617388,-0.510967654370247,-0.19525154658726285
162,KRAS,0.3685031428264147,0.9697730126215166,0.0955654472357345,0.8302093300457905,322.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3336381276448568,0.19837138549141264,-0.019114907582600926,0.1620249403283951,0.29370950971330934
163,PTEN,0.6630092993910849,0.2000212260944552,0.9403845904798456,0.1634678346375813,323.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2412441183019569,0.5236648476642112,-0.18895402131257244,0.5126442767204122,-0.13433660779680534
164,MYC,0.5523204365321855,0.2951932854092717,0.0921719645883355,0.8519791054530677,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19248032746491606,-0.28586803519207504,0.158942370944553,-0.05395846265427595,-0.32066198076520647
165,PTEN,0.600849959720777,0.695938155415558,0.3662532586356537,0.9908847049574848,321.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1113494943689417,0.26495281717051644,0.22276903081823285,0.0722575086228392,-0.17094691140311102
166,MYC,0.5552088172377548,0.7588678715375955,0.8580371764133471,0.107236727089352,314.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5269747698748553,-0.4437847842340883,0.38806538052029094,0.5348183246369058,-0.30799586432320725
167,KRAS,0.7790483130020098,0.6147102282136286,0.9212511240265728,0.387230763298457,305.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1975394213641133,-0.2503081280252206,0.36538377691198276,-0.1618491152499586,0.21742600032261428
168,TP53,0.3004899912515281,0.4413561296710234,0.1329474384894955,0.3706596728126452,311.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6243325268780742,0.43294998666514517,-0.2890456517537434,-0.33055419110237283,0.25014277866908485
169,PTEN,0.284261533579113,0.3758944531322061,0.808357735165736,0.0825099983066028,301.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011233788949472023,-0.06659715071968408,-0.26645890341864686,0.07624128017019727,-0.3369374002729142
170,BRCA1,0.8249208240132947,0.6108530430040933,0.2604577219862223,0.0780981753058392,331.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09618708645855945,0.769191841457201,0.8017710155910915,0.2624469513588763,0.3018123081752233
